Ride ID,Request Time,Customer ID,Pickup Location,Drop Location,Ride Type,Estimated Fare,Actual Fare,Distance (km),Estimated Time (mins),Actual Time (mins),Traffic Condition,Driver ID,Vehicle Type,Driver Rating,Payment Method,Payment Status,Ride Status,Customer Rating
7579daca,23:27.9,CUST7617,Chennai,Bangalore,Auto,343.52,419.2993832,8.31,38,45,Low,DRV627,Bike,3.4,UPI,Failed,No-show,3
3044762c,08:27.9,CUST6156,Hyderabad,Ahmedabad,Bike,643.24,673.6717307,14.72,42,45,Medium,DRV169,Bike,3.6,Credit Card,Pending,No-show,3
dfe98ac0,13:27.9,CUST2471,Hyderabad,Mumbai,Bike,932.1,924.5755804,9.76,17,13,High,DRV575,Bike,3.5,Wallet,Pending,No-show,3
93e3f15b,13:27.9,CUST1371,Pune,Chennai,Car,1478.3,1464.392253,12.76,23,33,High,DRV784,Electric,3.5,Debit Card,Success,Cancelled,3
66726c64,31:27.9,CUST8906,Pune,Ahmedabad,Bike,1415.19,1435.27374,25,26,23,Low,DRV715,Bike,4.6,Wallet,Success,Completed,3.4
8c5be02c,58:27.9,CUST1119,Mumbai,Chennai,Bike,368.89,344.6000308,11.83,42,52,Medium,DRV296,Bike,4.1,UPI,Failed,Completed,1
64833727,53:27.9,CUST6655,Kolkata,Pune,Car,1038.69,1091.334348,3.49,29,29,Low,DRV637,Sedan,3.2,Wallet,Pending,Cancelled,3
75bde12a,34:27.9,CUST8879,Delhi,Bangalore,Car,309.83,353.5836707,8.76,21,27,Low,DRV328,Sedan,3.9,Cash on Delivery,Pending,Cancelled,3
7603a42d,43:27.9,CUST2748,Pune,Delhi,Car,389.75,450.1607726,12.85,34,32,High,DRV989,Hatchback,3.1,Wallet,Pending,Cancelled,3
82693c17,32:27.9,CUST7045,Bangalore,Mumbai,Car,824.27,824.3279146,18.66,25,35,Medium,DRV981,SUV,3.8,Wallet,Failed,Completed,3
8c048d20,17:27.9,CUST2037,Chennai,Hyderabad,Auto,1101.73,1114.679685,10.79,25,35,High,DRV259,Sedan,3.6,Debit Card,Success,Completed,2.8
1a492bf4,40:27.9,CUST9316,Hyderabad,Bangalore,Auto,341.43,350.5573575,7.16,32,30,High,DRV785,Electric,4.1,Debit Card,Pending,Cancelled,3
d8d649cd,42:27.9,CUST7084,Delhi,Ahmedabad,Auto,1430.56,1456.651735,3.94,20,18,Medium,DRV584,SUV,4.5,Credit Card,Pending,Cancelled,3
db2c9fa2,26:27.9,CUST2067,Delhi,Hyderabad,Car,758.96,749.1304355,6.52,23,20,High,DRV874,SUV,3,Credit Card,Failed,Cancelled,3
6e807144,27:27.9,CUST1610,Hyderabad,Bangalore,Auto,204.52,191.5942251,14.69,6,7,Low,DRV253,Hatchback,4.3,UPI,Success,Cancelled,3
c1fa3caf,21:27.9,CUST6614,Ahmedabad,Hyderabad,Auto,625.87,605.9397106,16.83,24,19,High,DRV923,Sedan,3.8,Wallet,Failed,Cancelled,3
1288897e,53:27.9,CUST8866,Ahmedabad,Bangalore,Car,1004.9,1040.21056,4.11,14,10,Low,DRV459,Hatchback,3.5,Wallet,Pending,Cancelled,3
be4f939e,00:27.9,CUST3803,Bangalore,Hyderabad,Car,139.63,214.2342984,13.95,18,24,Medium,DRV718,SUV,4.2,Credit Card,Success,Completed,3.8
26a04ca7,36:27.9,CUST8804,Ahmedabad,Pune,Auto,182.57,167.6350529,17.18,9,6,Medium,DRV714,Electric,4.4,Credit Card,Failed,Cancelled,3
0260568c,24:27.9,CUST7591,Hyderabad,Kolkata,Car,1498.23,1475.535486,23.72,5,13,Medium,DRV489,Bike,4.4,Wallet,Failed,Completed,1.5
9cd2af6d,53:27.9,CUST6272,Chennai,Mumbai,Auto,172.62,233.1163872,19.46,35,41,Medium,DRV126,Electric,3.1,Credit Card,Pending,Cancelled,3
56047952,01:27.9,CUST4713,Kolkata,Ahmedabad,Auto,1164.33,1146.239921,22.07,20,24,Medium,DRV437,SUV,3.2,Credit Card,Success,No-show,3
b370de54,08:27.9,CUST4937,Chennai,Bangalore,Bike,588.9,607.8960443,17.88,6,12,Medium,DRV520,Bike,4.2,Debit Card,Success,Completed,4.3
24c2a3fa,53:27.9,CUST6900,Pune,Delhi,Bike,1272.69,1306.301278,7.13,35,35,High,DRV288,Bike,3,Credit Card,Pending,Cancelled,3
a1ce7e93,11:27.9,CUST6878,Bangalore,Ahmedabad,Auto,341.78,326.7101398,6.48,41,46,High,DRV826,Electric,3.4,Cash on Delivery,Pending,Completed,2
653b03e4,52:27.9,CUST2825,Delhi,Mumbai,Bike,341.88,380.481125,14.95,34,29,Medium,DRV705,Bike,3.4,Debit Card,Failed,Cancelled,3
93892c06,21:27.9,CUST4922,Mumbai,Delhi,Auto,411.55,435.2475733,6.23,5,15,High,DRV332,Hatchback,4,Wallet,Success,No-show,3
5261fa96,11:27.9,CUST1313,Ahmedabad,Hyderabad,Car,718.83,747.7749496,4.51,17,19,High,DRV345,Hatchback,3.3,Cash on Delivery,Success,Cancelled,3
f052e00d,08:27.9,CUST9266,Delhi,Mumbai,Car,885.89,951.9733193,20.47,35,31,Medium,DRV555,Hatchback,4.8,Wallet,Pending,Cancelled,3
56c9ed3c,04:27.9,CUST6809,Chennai,Kolkata,Auto,794.3,868.7143035,6.29,13,13,Low,DRV139,Electric,4.8,Cash on Delivery,Success,No-show,3
92444165,39:27.9,CUST1924,Delhi,Hyderabad,Car,462.68,460.3360628,23.64,8,11,Low,DRV419,SUV,4.7,Credit Card,Pending,No-show,3
72068250,10:27.9,CUST7764,Bangalore,Mumbai,Bike,1342.74,1401.085952,19.07,18,13,High,DRV149,Bike,4.1,Debit Card,Pending,Completed,4.2
effabdea,51:27.9,CUST7898,Delhi,Pune,Auto,564.64,553.3692879,19.19,40,39,Medium,DRV249,Sedan,4.7,UPI,Success,No-show,3
93e98450,10:27.9,CUST7681,Delhi,Pune,Bike,513.36,499.5036989,5.9,42,48,High,DRV193,Bike,3.7,Debit Card,Success,Completed,2.3
917fe08a,24:27.9,CUST6943,Kolkata,Delhi,Bike,960.85,973.8149559,18.36,40,41,High,DRV615,Bike,3.3,Cash on Delivery,Failed,Cancelled,3
6931716d,21:27.9,CUST4080,Pune,Ahmedabad,Auto,163.12,206.1570106,6.02,41,44,Low,DRV503,Sedan,4.4,Cash on Delivery,Failed,Completed,2.4
cf8bffb4,37:27.9,CUST1738,Bangalore,Ahmedabad,Bike,1408.74,1439.52401,21.67,40,42,Medium,DRV456,Bike,4.9,Cash on Delivery,Failed,No-show,3
7452d56b,41:27.9,CUST7078,Bangalore,Chennai,Auto,687.83,755.4519529,10.71,16,15,Medium,DRV191,Sedan,3.3,Cash on Delivery,Pending,Cancelled,3
9f985db1,35:27.9,CUST5961,Ahmedabad,Bangalore,Car,1251.46,1258.661656,20.55,32,35,High,DRV201,Electric,4.2,Credit Card,Pending,Cancelled,3
c92a425d,35:27.9,CUST1699,Mumbai,Pune,Bike,736.12,766.14876,3.56,34,29,Low,DRV400,Bike,4.9,UPI,Failed,Completed,4.9
c544f7c4,23:27.9,CUST9136,Bangalore,Kolkata,Auto,110.65,144.4177101,20.09,26,26,Low,DRV280,Electric,4.6,UPI,Success,No-show,3
58f811b6,02:27.9,CUST3739,Delhi,Mumbai,Car,173.23,144.149727,22.37,19,15,Low,DRV332,Sedan,3.5,UPI,Pending,Cancelled,3
34ca5b6c,28:27.9,CUST6562,Mumbai,Kolkata,Car,966.93,1032.048483,16.22,18,25,Low,DRV248,Bike,4.6,Debit Card,Success,Completed,1.3
169e1194,36:27.9,CUST8545,Delhi,Mumbai,Car,728.93,796.025797,14.68,25,32,High,DRV454,Bike,4.5,UPI,Failed,Cancelled,3
f6085ba3,21:27.9,CUST4077,Pune,Hyderabad,Bike,886.91,961.683104,22.22,8,14,High,DRV253,Bike,4.8,Credit Card,Failed,Cancelled,3
13be42d6,14:27.9,CUST9052,Chennai,Bangalore,Auto,425.01,465.3054984,7.18,41,37,Low,DRV506,Electric,4.7,Wallet,Pending,Completed,4.4
e9ae4324,58:27.9,CUST2941,Chennai,Kolkata,Auto,755.07,823.5953444,22.14,38,42,Low,DRV771,Hatchback,4.3,Cash on Delivery,Failed,No-show,3
9e499894,18:27.9,CUST7341,Ahmedabad,Hyderabad,Bike,1498.09,1508.628732,24.73,9,5,Medium,DRV552,Bike,3.6,Cash on Delivery,Pending,Cancelled,3
31883f7c,09:27.9,CUST2539,Delhi,Kolkata,Auto,1342.2,1353.665418,8.3,45,44,High,DRV310,Sedan,4.3,Cash on Delivery,Failed,Cancelled,3
a77f1fad,12:27.9,CUST6258,Ahmedabad,Bangalore,Bike,1045.13,1078.213662,24.2,45,54,Low,DRV225,Bike,4.1,Wallet,Failed,No-show,3
b9b69b98,28:27.9,CUST2674,Pune,Chennai,Car,363.88,384.3584295,13.16,41,49,Medium,DRV879,Bike,4.4,Debit Card,Failed,Completed,4.3
fc6ce67e,38:27.9,CUST8599,Hyderabad,Chennai,Auto,1075.85,1092.877335,13.89,5,4,High,DRV120,Electric,4.5,Wallet,Success,No-show,3
366a40e2,09:27.9,CUST7280,Delhi,Bangalore,Car,131.62,104.2152471,22.86,30,39,High,DRV177,Hatchback,4,Cash on Delivery,Failed,No-show,3
f2d589d5,27:27.9,CUST8745,Pune,Mumbai,Bike,1084.07,1070.369747,15.78,23,21,Low,DRV800,Bike,4,Debit Card,Failed,No-show,3
16ac2540,08:27.9,CUST1348,Kolkata,Pune,Car,717.51,775.5551205,20.86,36,43,Low,DRV382,Electric,4.1,Wallet,Failed,No-show,3
c9c08e8b,16:27.9,CUST2348,Ahmedabad,Mumbai,Auto,1318.45,1374.425592,23.32,33,34,Low,DRV297,SUV,4.8,Debit Card,Pending,Cancelled,3
217a0e61,22:27.9,CUST9447,Pune,Delhi,Car,520.3,585.7263641,3.5,11,12,High,DRV667,Bike,3.8,Credit Card,Pending,Cancelled,3
666fe491,03:27.9,CUST1590,Delhi,Chennai,Auto,215.03,253.7912222,12.52,9,16,High,DRV878,Bike,3.5,UPI,Success,Cancelled,3
48c92043,39:27.9,CUST5445,Hyderabad,Mumbai,Bike,1343.98,1421.489572,17.89,34,39,Low,DRV388,Bike,3.1,Cash on Delivery,Failed,Cancelled,3
8ab8c549,37:27.9,CUST9819,Hyderabad,Kolkata,Car,525.55,584.8200244,12.43,16,11,Low,DRV119,SUV,3.8,Cash on Delivery,Pending,No-show,3
c818677e,00:27.9,CUST1416,Chennai,Bangalore,Bike,1449.45,1473.455145,11.43,43,41,High,DRV669,Bike,4.2,Debit Card,Pending,No-show,3
4b0c5fa3,48:27.9,CUST2636,Pune,Kolkata,Auto,386.72,379.2748711,23.18,9,7,High,DRV456,SUV,4.9,Debit Card,Success,Completed,1.2
e949e738,22:27.9,CUST8044,Bangalore,Mumbai,Bike,278.65,334.7121266,2.93,11,20,Medium,DRV112,Bike,4.7,Credit Card,Success,No-show,3
78ee1ef9,07:27.9,CUST4538,Mumbai,Pune,Bike,1326.87,1343.983626,2.74,42,46,Low,DRV328,Bike,3.6,Debit Card,Pending,No-show,3
2c466265,38:27.9,CUST9292,Mumbai,Hyderabad,Bike,319.21,327.4866484,7.18,11,8,Medium,DRV826,Bike,4.8,Cash on Delivery,Success,No-show,3
67ea094f,35:27.9,CUST4122,Kolkata,Bangalore,Bike,1256.94,1240.775236,2.7,37,44,High,DRV827,Bike,3.8,Cash on Delivery,Success,Completed,3.6
aa2f07e6,40:27.9,CUST6503,Delhi,Mumbai,Auto,1351.67,1326.412527,18.26,28,34,High,DRV471,Hatchback,3.6,Wallet,Success,No-show,3
4d09796c,02:27.9,CUST7517,Pune,Hyderabad,Car,783.1,837.0686283,23.06,14,20,Low,DRV901,Bike,3.3,Wallet,Failed,No-show,3
ab3b63b5,28:27.9,CUST8406,Mumbai,Ahmedabad,Car,788.83,829.3786764,14.63,26,25,Low,DRV434,Sedan,3,Cash on Delivery,Success,Cancelled,3
2851d8a1,35:27.9,CUST3931,Ahmedabad,Bangalore,Bike,668.97,640.1828307,9.84,19,18,Low,DRV700,Bike,3.9,UPI,Failed,No-show,3
a45f30c6,46:27.9,CUST3387,Kolkata,Pune,Car,1475.45,1526.694445,8.69,34,32,Low,DRV781,Electric,4.7,Cash on Delivery,Success,Cancelled,3
3f46d440,35:27.9,CUST7889,Hyderabad,Mumbai,Car,758.61,817.3008938,7.84,13,8,Medium,DRV346,Electric,3.5,Credit Card,Failed,Completed,1.5
46267709,56:27.9,CUST1967,Ahmedabad,Kolkata,Car,1059.81,1138.431391,22.76,15,21,Medium,DRV145,Sedan,4.9,Credit Card,Success,Completed,2.2
84610356,18:27.9,CUST8799,Hyderabad,Kolkata,Car,206.66,195.0880981,8.58,34,43,Low,DRV877,Bike,3.7,Wallet,Failed,Cancelled,3
4d13aad3,03:27.9,CUST1587,Hyderabad,Bangalore,Car,1195.18,1203.771668,8.9,45,52,Low,DRV629,Bike,4,UPI,Success,Cancelled,3
93a4532f,58:27.9,CUST6243,Mumbai,Pune,Car,260.99,337.9663736,14.5,18,24,High,DRV178,Electric,5,Debit Card,Success,Completed,3.8
09a9bdb9,42:27.9,CUST2125,Pune,Delhi,Car,407.5,424.2123209,24.92,29,31,Low,DRV171,Hatchback,4.8,Debit Card,Failed,No-show,3
5c75faa5,05:27.9,CUST1202,Hyderabad,Ahmedabad,Bike,884.98,896.8468035,19.73,37,44,Low,DRV524,Bike,3.3,Cash on Delivery,Pending,Cancelled,3
fd93a1b2,16:27.9,CUST2247,Delhi,Mumbai,Auto,985.23,976.3116027,3.41,38,44,Medium,DRV620,Sedan,5,Credit Card,Pending,Completed,1.3
f6885ed4,17:27.9,CUST2397,Mumbai,Pune,Bike,1405.62,1430.366295,21.52,37,39,Low,DRV848,Bike,3.2,Cash on Delivery,Failed,No-show,3
aa314b83,47:27.9,CUST4634,Hyderabad,Delhi,Car,444.52,516.8326284,22.72,23,24,High,DRV159,Sedan,4.1,Debit Card,Failed,No-show,3
81b333ba,18:27.9,CUST6701,Chennai,Pune,Car,1018.3,1036.480249,12.84,23,21,Medium,DRV771,SUV,3.5,UPI,Failed,Completed,2.5
f39f952c,45:27.9,CUST2038,Pune,Ahmedabad,Auto,234.52,270.2360756,8.61,5,4,High,DRV451,SUV,4.4,Debit Card,Failed,Completed,2.8
7a57c6ad,25:27.9,CUST6333,Pune,Hyderabad,Car,683.17,724.9311231,7.84,43,40,Medium,DRV721,Sedan,3.4,Wallet,Failed,No-show,3
341a9769,57:27.9,CUST2512,Hyderabad,Chennai,Bike,898.45,905.2437857,24.45,32,34,High,DRV111,Bike,4.9,Cash on Delivery,Success,Completed,2.7
956713df,40:27.9,CUST1458,Pune,Bangalore,Auto,1405.9,1442.171122,19.69,27,31,High,DRV611,Electric,4.7,Wallet,Success,No-show,3
b73780e7,38:27.9,CUST5602,Bangalore,Delhi,Bike,319.72,362.8887577,10.23,27,36,Low,DRV272,Bike,4,Credit Card,Success,Cancelled,3
5aeeacf0,17:27.9,CUST4363,Pune,Bangalore,Bike,1279.09,1261.673063,3.13,35,31,Medium,DRV531,Bike,3.4,Cash on Delivery,Success,Cancelled,3
9753e461,57:27.9,CUST8029,Hyderabad,Mumbai,Car,1229.2,1238.734624,11.79,28,26,Medium,DRV180,Sedan,3.5,Cash on Delivery,Pending,Cancelled,3
df5b8880,28:27.9,CUST8211,Kolkata,Hyderabad,Bike,451.48,511.8749331,11.98,6,9,Low,DRV269,Bike,3.2,Debit Card,Success,Cancelled,3
4ad6a1c6,23:27.9,CUST4637,Mumbai,Bangalore,Auto,478.52,527.4514557,9.09,41,41,Low,DRV912,Hatchback,4.7,Credit Card,Failed,No-show,3
8fb99c3e,35:27.9,CUST2381,Kolkata,Chennai,Bike,393.98,399.9374798,5.39,12,20,Medium,DRV995,Bike,4.8,UPI,Success,Cancelled,3
1e984a74,30:27.9,CUST4855,Bangalore,Hyderabad,Auto,713.06,719.6363002,17.21,25,23,High,DRV178,Electric,3.1,Wallet,Pending,Cancelled,3
3f69b866,24:27.9,CUST8999,Kolkata,Bangalore,Bike,1427.89,1419.437394,6.2,43,48,Low,DRV201,Bike,4.1,Cash on Delivery,Success,No-show,3
41e32b1e,09:27.9,CUST5291,Bangalore,Ahmedabad,Auto,388.43,438.0810648,19.93,11,7,High,DRV174,Sedan,4.4,Credit Card,Success,Completed,2.5
12532d1a,21:27.9,CUST2695,Delhi,Mumbai,Car,186.25,206.2749506,1.57,20,29,Medium,DRV771,Hatchback,4.3,Credit Card,Failed,Cancelled,3
11cea0d8,50:27.9,CUST6022,Mumbai,Ahmedabad,Bike,792.23,862.6472726,9.69,18,27,Low,DRV371,Bike,4.4,Cash on Delivery,Success,Completed,2.5
e77bce65,06:27.9,CUST5082,Hyderabad,Bangalore,Bike,858.43,882.4404477,17.31,25,26,High,DRV449,Bike,4,Credit Card,Failed,Cancelled,3
0b3209d7,12:27.9,CUST2143,Kolkata,Mumbai,Auto,490.58,464.6129403,2.29,35,37,Low,DRV494,SUV,4.1,Wallet,Failed,No-show,3
db98c254,36:27.9,CUST5579,Kolkata,Delhi,Auto,975.37,970.4306129,10.54,26,36,Medium,DRV421,Hatchback,4.6,Wallet,Failed,No-show,3
7159b386,26:27.9,CUST5563,Pune,Delhi,Auto,994.99,1051.935142,12.02,44,46,Medium,DRV328,Sedan,4.2,Debit Card,Pending,No-show,3
3f001bf9,19:27.9,CUST3738,Mumbai,Bangalore,Bike,793.42,766.1913939,20.52,21,17,Medium,DRV199,Bike,3.3,Debit Card,Success,Completed,2.7
1d736991,17:27.9,CUST4056,Mumbai,Bangalore,Auto,233.65,311.9432268,5.12,37,34,High,DRV311,Hatchback,3.7,Debit Card,Success,Completed,2
90d7fb15,42:27.9,CUST1304,Hyderabad,Delhi,Car,136.65,109.3183177,15.23,14,14,Low,DRV569,Hatchback,3.2,Wallet,Failed,Cancelled,3
61807559,01:27.9,CUST9578,Chennai,Kolkata,Auto,544.73,593.4340188,12.47,7,7,Low,DRV237,Electric,3.9,Credit Card,Success,Completed,1.9
dd1786e5,12:27.9,CUST1076,Delhi,Hyderabad,Car,751.3,818.5496435,1.48,9,9,High,DRV359,SUV,4.4,UPI,Failed,Completed,4.9
59bc60e0,49:27.9,CUST7001,Mumbai,Bangalore,Car,1163.84,1193.921557,15.98,42,45,High,DRV342,Bike,4.8,Debit Card,Failed,Cancelled,3
98002792,49:27.9,CUST7875,Mumbai,Hyderabad,Auto,137.67,126.8950026,16.84,19,26,High,DRV337,Bike,4.4,Cash on Delivery,Failed,No-show,3
d23d69e9,15:27.9,CUST8288,Ahmedabad,Chennai,Car,1479.77,1536.069791,7.11,19,22,High,DRV176,SUV,4.3,Wallet,Success,Completed,2.8
1f69b874,01:27.9,CUST7861,Delhi,Pune,Car,1202.98,1246.064455,4.9,38,36,Low,DRV226,Bike,3.9,Debit Card,Success,Cancelled,3
ec938752,25:27.9,CUST3336,Mumbai,Hyderabad,Auto,390.2,469.1962184,2,27,33,Medium,DRV142,Bike,4.4,Credit Card,Success,Cancelled,3
9a91df81,06:27.9,CUST5840,Kolkata,Mumbai,Bike,1194.94,1227.941945,8.2,19,24,Low,DRV901,Bike,3.2,UPI,Pending,No-show,3
c15b969a,32:27.9,CUST7524,Hyderabad,Chennai,Bike,1175.59,1252.251789,3.17,34,38,Medium,DRV367,Bike,4.5,Credit Card,Success,Cancelled,3
b8a554b2,07:27.9,CUST4254,Pune,Ahmedabad,Car,1406.87,1381.081045,9.4,26,36,Low,DRV268,Hatchback,3,Credit Card,Success,Cancelled,3
f0229428,55:27.9,CUST8235,Mumbai,Ahmedabad,Bike,1403.49,1480.362817,6.08,42,37,Low,DRV788,Bike,4.2,Credit Card,Failed,Completed,3.5
dd7f2510,54:27.9,CUST8147,Chennai,Mumbai,Bike,510.9,508.7290561,5.12,44,39,Low,DRV954,Bike,4.1,Wallet,Failed,No-show,3
12499c46,49:27.9,CUST8558,Ahmedabad,Pune,Auto,1055.18,1028.57381,7.05,21,29,Medium,DRV181,Bike,4.4,Wallet,Failed,No-show,3
a52ece8d,42:27.9,CUST3719,Pune,Kolkata,Bike,1410.93,1477.512153,10.15,17,24,High,DRV998,Bike,3.4,Debit Card,Failed,No-show,3
9c7341d2,15:27.9,CUST1354,Pune,Bangalore,Auto,406.29,404.5614695,9.53,8,5,High,DRV861,Sedan,4.7,UPI,Success,Completed,3
3827aa06,37:27.9,CUST7218,Bangalore,Ahmedabad,Auto,131.23,155.5530116,9.9,11,15,Medium,DRV933,Bike,4,Credit Card,Pending,Cancelled,3
53712973,45:27.9,CUST2618,Bangalore,Delhi,Bike,103.51,125.335718,3.36,40,49,Low,DRV152,Bike,3.1,Debit Card,Pending,Completed,2.8
07d57ffe,30:27.9,CUST2002,Ahmedabad,Pune,Auto,1480.01,1471.429038,4.44,15,17,Low,DRV591,Bike,4.8,Credit Card,Success,Completed,2.4
2ecc4ee3,02:27.9,CUST7683,Ahmedabad,Chennai,Car,616.94,649.9909795,21.79,44,41,High,DRV504,Sedan,3.8,UPI,Pending,Completed,3.8
5e100dff,06:27.9,CUST8113,Pune,Kolkata,Car,963.27,986.7052902,1.33,17,15,Low,DRV289,Bike,3.2,UPI,Pending,No-show,3
2c241eef,34:27.9,CUST1032,Pune,Delhi,Auto,97.66,120.8265476,13.29,24,32,Medium,DRV290,Sedan,4.7,UPI,Success,No-show,3
234e9c4d,34:27.9,CUST6107,Ahmedabad,Hyderabad,Car,1455.53,1527.524479,9.31,17,21,Medium,DRV208,Hatchback,3.6,Credit Card,Pending,Completed,4.8
a1b6d568,04:27.9,CUST4982,Mumbai,Bangalore,Car,536.66,509.8680138,14.8,24,23,Medium,DRV134,Electric,3.8,Debit Card,Success,No-show,3
e2ab6dfb,54:27.9,CUST2140,Delhi,Pune,Bike,74.6,63.13586902,3.45,34,29,Medium,DRV946,Bike,3.1,Credit Card,Failed,Completed,4.7
1774eb32,12:27.9,CUST7863,Pune,Chennai,Auto,1042.58,1058.193684,6.76,44,46,Medium,DRV383,Sedan,3.3,Credit Card,Pending,No-show,3
0d955dc0,28:27.9,CUST7482,Delhi,Bangalore,Bike,1316.76,1299.621441,7.49,28,29,Medium,DRV154,Bike,3.7,Credit Card,Failed,No-show,3
7dd64efe,15:27.9,CUST7968,Delhi,Bangalore,Auto,224.99,227.358215,17.47,33,28,Low,DRV920,Bike,4.2,Cash on Delivery,Failed,Completed,3.5
6e32ec7c,04:27.9,CUST3549,Ahmedabad,Mumbai,Auto,1356.88,1364.283062,24.39,29,33,High,DRV828,Hatchback,4.9,Wallet,Success,No-show,3
58f41f29,16:27.9,CUST1476,Pune,Delhi,Car,231.71,256.5092757,17.13,17,19,Medium,DRV825,Sedan,3.8,Wallet,Failed,Completed,1
61e9ad76,57:27.9,CUST4392,Kolkata,Chennai,Car,1167.41,1219.310244,7.97,41,45,Medium,DRV132,Sedan,4.9,Cash on Delivery,Success,Completed,1.1
f8b6ad34,03:27.9,CUST1855,Bangalore,Kolkata,Car,932.68,990.2844746,21.76,39,49,Low,DRV482,Electric,3.7,UPI,Success,No-show,3
afdcd33e,57:27.9,CUST6301,Kolkata,Chennai,Car,151.97,196.7476421,23.81,12,19,Medium,DRV981,Sedan,3.7,Credit Card,Pending,Completed,2.8
fc6076c4,24:27.9,CUST4919,Chennai,Ahmedabad,Auto,71.39,150.3588781,3.5,14,23,Medium,DRV178,Hatchback,4.5,Debit Card,Failed,No-show,3
fc06a902,20:27.9,CUST2635,Hyderabad,Delhi,Bike,206.05,234.1258015,9.54,25,35,Medium,DRV319,Bike,3.1,Cash on Delivery,Pending,No-show,3
9fb03f06,46:27.9,CUST9280,Chennai,Mumbai,Bike,602.06,649.5476411,22.09,10,12,Medium,DRV985,Bike,3.7,Wallet,Success,No-show,3
f93ddc5a,21:27.9,CUST2902,Mumbai,Pune,Bike,941.56,988.3290106,3.62,13,21,Medium,DRV312,Bike,4.4,Credit Card,Failed,No-show,3
f522aaa1,31:27.9,CUST7852,Bangalore,Pune,Car,353.56,430.6198998,7.83,5,1,Medium,DRV913,Bike,3.6,UPI,Failed,Cancelled,3
ed01f897,57:27.9,CUST1790,Ahmedabad,Hyderabad,Bike,755.09,809.3274753,15.93,28,23,High,DRV397,Bike,3.7,Credit Card,Success,No-show,3
86ac3274,09:27.9,CUST9738,Mumbai,Ahmedabad,Car,663.77,710.9388893,2.23,22,29,Medium,DRV649,Electric,3,Debit Card,Failed,No-show,3
aefbb15b,01:27.9,CUST1739,Hyderabad,Delhi,Auto,84.75,159.6272446,6.52,20,25,Medium,DRV461,Electric,4,Cash on Delivery,Success,No-show,3
94411374,49:27.9,CUST1130,Pune,Hyderabad,Auto,1272.58,1312.819893,18.44,12,22,Low,DRV545,Hatchback,3.2,Cash on Delivery,Success,Completed,2.2
5699bea8,45:27.9,CUST1003,Chennai,Kolkata,Bike,876.26,955.3039871,24.81,28,28,High,DRV691,Bike,4.9,Credit Card,Failed,Completed,1.7
3bcc4c12,08:27.9,CUST8058,Bangalore,Ahmedabad,Bike,899.98,964.9122979,12.07,24,34,High,DRV258,Bike,4.1,UPI,Failed,No-show,3
36325970,43:27.9,CUST6500,Pune,Kolkata,Bike,1085.09,1094.70445,22.12,40,35,High,DRV372,Bike,3.7,Debit Card,Pending,Cancelled,3
692b8f49,56:27.9,CUST3842,Hyderabad,Delhi,Auto,1346.81,1328.093279,20.47,35,30,Low,DRV636,Hatchback,4.7,UPI,Pending,No-show,3
fe6f36cc,16:27.9,CUST4283,Ahmedabad,Pune,Car,1376.93,1353.059828,5.05,6,7,Medium,DRV320,SUV,4.7,Debit Card,Pending,No-show,3
a56cb924,23:27.9,CUST1343,Kolkata,Ahmedabad,Bike,156.03,218.8512074,12.43,42,44,Medium,DRV460,Bike,4.8,UPI,Success,No-show,3
51a596b7,18:27.9,CUST6035,Kolkata,Bangalore,Auto,1371.62,1388.267292,10.34,8,5,Medium,DRV651,Hatchback,4.1,Wallet,Success,Completed,2.2
c94754f2,26:27.9,CUST1327,Ahmedabad,Bangalore,Car,834.25,859.988036,8.5,15,16,Low,DRV219,SUV,4.8,Cash on Delivery,Success,No-show,3
8811e408,05:27.9,CUST6705,Kolkata,Chennai,Bike,1035.19,1032.351542,9.62,17,26,High,DRV488,Bike,4.6,Wallet,Success,No-show,3
cd151a9f,44:27.9,CUST2290,Hyderabad,Kolkata,Car,1448.68,1511.779847,24.88,24,26,Low,DRV737,Sedan,3.4,Cash on Delivery,Success,Cancelled,3
bb47947b,19:27.9,CUST4895,Kolkata,Bangalore,Bike,456.33,523.6790291,23.45,12,10,Medium,DRV116,Bike,3.9,Debit Card,Pending,No-show,3
b4332591,58:27.9,CUST7527,Mumbai,Bangalore,Auto,375.66,408.0329485,11.07,21,17,Medium,DRV358,SUV,3.7,Wallet,Pending,Cancelled,3
cba04a62,00:27.9,CUST9051,Hyderabad,Delhi,Bike,893.11,899.4752408,22.77,34,34,Low,DRV329,Bike,4.3,Debit Card,Pending,Cancelled,3
63f69afb,07:27.9,CUST7530,Bangalore,Hyderabad,Bike,390.82,467.1112514,21.61,14,21,Medium,DRV702,Bike,3.8,Debit Card,Success,Cancelled,3
66b9adc2,24:27.9,CUST7634,Pune,Kolkata,Auto,346.32,386.9447025,16.57,33,34,High,DRV993,Sedan,3.9,Credit Card,Failed,Completed,4.9
25371f73,50:27.9,CUST4495,Ahmedabad,Kolkata,Auto,671.56,657.4428301,16.63,33,32,Low,DRV847,Sedan,3.2,UPI,Pending,Completed,1.3
b5b1373e,47:27.9,CUST5206,Mumbai,Hyderabad,Car,359.51,423.2871981,19.01,18,16,Low,DRV227,Hatchback,3.1,Wallet,Failed,No-show,3
